YEAR,MONTH,DATE,STORE_CODE,CLASS,DIVISION,SEASON,NONINVENTORY,NET_SALE_QTY,NET_SALE_MRPVALUE,NET_SALE_VALUE,FRESH_SALE_QTY,FRESH_SALE_VALUE,DISCOUNTED_SALE_QTY,DISCOUNTED_SALE_VALUE,TAXAMT,NET_SALE_COSTVALUE
2020,Sep,2020-09-30,CBML-288,FO,JOGGERS,FW-19,No,1,2599,1299.5,0,0,1,1299.5,139.24,540
2020,Sep,2020-09-30,CBML-324,EBO,SHIRT,AW-19,No,-1,-1999,-999.5,0,0,-1,-999.5,-47.6,-392.6
2020,Sep,2020-09-30,CBML-402,EBO,JEANS,AW-20,No,4,13196,13196,4,13196,0,0,1413.84,2453.68
2020,Sep,2020-09-30,CBML-302,FO,T-SHIRT,SS-20,No,-1,-799,-599.25,0,0,-1,-599.25,-28.54,-200
2020,Sep,2020-09-30,CBML-003,EBO,JEANS,SS-19,No,1,3199,1599.5,0,0,1,1599.5,171.38,679.46
2020,Sep,2020-09-30,CBML-191,EBO,SHIRT,AW-20,No,34,69166,69166,34,69166,0,0,7410.84,14494.15
2020,Sep,2020-09-30,CBML-349,FO,T-SHIRT,AW-18,No,-1,-1799,-899.5,0,0,-1,-899.5,-42.84,-200
2020,Sep,2020-09-30,CBML-383,EBO,SHIRT,AW-20,No,6,13794,13794,6,13794,0,0,1477.96,2780.99
2020,Sep,2020-09-30,CBML-162,EBO,T-SHIRT,AW-20,No,-1,-1599,-1599,-1,-1599,0,0,-171.32,-340
2020,Sep,2020-09-30,CBML-276,FO,TROUSER,SS-19,No,1,2699,1349.5,0,0,1,1349.5,144.58,521.78
2020,Sep,2020-09-30,CBML-441,DB,T-SHIRT,AW-19,No,3,7297,3648.5,0,0,3,3648.5,390.92,1670
2020,Sep,2020-09-30,CBML-275,EBO,T-SHIRT,AW-20,No,2,2798,2798,2,2798,0,0,299.78,562
2020,Sep,2020-09-30,CBML-368,EBO,MASK,AW-20,No,1,249,249,1,249,0,0,11.86,57.23
2020,Sep,2020-09-30,CBML-059,EBO,SHIRT,AW-20,No,9,19641,19641,9,19641,0,0,2104.4,4033.8
2020,Sep,2020-09-30,CBML-275,EBO,JEANS,AW-20,No,1,2999,2999,1,2999,0,0,321.32,566
2020,Sep,2020-09-30,CBML-344,FO,JACKET,AW-19,No,1,3999,1999.5,0,0,1,1999.5,214.24,915.42
2020,Sep,2020-09-30,CBML-133,EBO,SHIRT,AW-20,No,8,17492,17492,8,17492,0,0,1874.18,3598.42
2020,Sep,2020-09-30,CBML-012,EBO,MASK,AW-20,No,6,1494,1494,6,1494,0,0,71.16,332.45
2020,Sep,2020-09-30,CBML-060,EBO,MASK,AW-20,No,9,2241,2241,9,2241,0,0,106.74,498.28
2020,Sep,2020-09-30,CBML-349,FO,SHIRT,SS-17,No,-1,-2149,-859.6,0,0,-1,-859.6,-40.94,-459.15
2020,Sep,2020-09-30,CBML-105,EBO,T-SHIRT,SS-19,No,1,1199,599.5,0,0,1,599.5,28.54,252
2020,Sep,2020-09-30,CBML-236,EBO,JEANS,AW-20,No,1,3599,3599,1,3599,0,0,385.6,731.6
2020,Sep,2020-09-30,CBML-269,FO,JOGGERS,FW-19,No,1,2599,1299.5,0,0,1,1299.5,139.23,560
2020,Sep,2020-09-30,CBML-105,EBO,JEANS,CLS,No,1,2199,1319.4,0,0,1,1319.4,141.36,507.15
2020,Sep,2020-09-30,CBML-367,EBO,T-SHIRT,AW-20,No,5,7595,7595,5,7595,0,0,813.74,1557
2020,Sep,2020-09-30,CBML-236,EBO,SHIRT,AW-19,No,-1,-1799,-899.5,0,0,-1,-899.5,-42.84,-345.7
2020,Sep,2020-09-30,CBML-250,EBO,SHIRT,AW-20,No,2,3998,3998,2,3998,0,0,428.36,786.89
2020,Sep,2020-09-30,CBML-148,FO,JOGGERS,AW-19,No,4,12396,6198,0,0,4,6198,664.06,2769.21
2020,Sep,2020-09-30,CBML-139,EBO,ACCESSORIES,A-19,No,-1,-2699,-1349.5,0,0,-1,-1349.5,-205.86,-761.45
2020,Sep,2020-09-30,CBML-069,EBO,MASK,AW-20,No,6,1494,1494,6,1494,0,0,71.16,329.52
2020,Sep,2020-09-30,CBML-120,EBO,MASK,AW-20,No,1,249,0,0,0,1,0,0,57.23
2020,Sep,2020-09-30,CBML-108,EBO,JEANS,SS-19,No,1,2199,1539.3,0,0,1,1539.3,164.92,554
2020,Sep,2020-09-30,CBML-460,EBO,SHIRT,AW-20,No,5,10395,10395,5,10395,0,0,1113.74,2024.19
2020,Sep,2020-09-30,CBML-162,EBO,JEANS,AW-20,No,1,2999,2999,1,2999,0,0,321.32,613.38
2020,Sep,2020-09-30,CBML-444,EBO,T-SHIRT,AW-20,No,1,1199,1199,1,1199,0,0,128.46,222
2020,Sep,2020-09-30,CBML-071,EBO,SHIRT,AW-20,No,4,8296,8296,4,8296,0,0,888.88,1700.89
2020,Sep,2020-09-30,CBML-139,EBO,JEANS,CLS,No,5,10995,8246.25,0,0,5,8246.25,883.54,2656.88
2020,Sep,2020-09-30,CBML-107,EBO,JEANS,CLS,No,1,2199,1319.4,0,0,1,1319.4,141.36,507.15
2020,Sep,2020-09-30,CBML-249,EBO,SHIRT,AW-18,No,1,2099,1049.5,0,0,1,1049.5,49.98,446.76
2020,Sep,2020-09-30,CBML-420,EBO,BLAZER,AW-19,No,1,5499,2749.5,0,0,1,2749.5,294.58,1217
2020,Sep,2020-09-30,CBML-292,FO,JOGGERS,FW-19,No,1,2599,1299.5,0,0,1,1299.5,139.24,540
2020,Sep,2020-09-30,CBML-392,EBO,JEANS,AW-20,No,1,2999,2999,1,2999,0,0,321.32,574.49
2020,Sep,2020-09-30,CBML-350,FO,FLATKNITS,AW-19,No,1,2399,1199.5,0,0,1,1199.5,128.52,510
2020,Sep,2020-09-30,CBML-190,EBO,JEANS,AW-20,No,1,2999,2999,1,2999,0,0,321.32,613.38
2020,Sep,2020-09-30,CBML-383,EBO,JEANS,SS-19,No,1,2199,1539.3,0,0,1,1539.3,164.92,554
2020,Sep,2020-09-30,CBML-128,EBO,ACCESSORIES,A-19,No,1,2799,1399.5,0,0,1,1399.5,213.48,705.49
2020,Sep,2020-09-30,CBML-068,EBO,T-SHIRT,AW-19,No,-2,-3298,-1649,0,0,-2,-1649,-78.54,-710
2020,Sep,2020-09-30,CBML-229,EBO,T-SHIRT,AW-20,No,1,1199,1199,1,1199,0,0,128.46,240
2020,Sep,2020-09-30,CBML-194,EBO,JEANS,AW-20,No,1,3699,3699,1,3699,0,0,396.32,613
2020,Sep,2020-09-30,CBML-150,EBO,JEANS,AW-19,No,1,2899,1449.5,0,0,1,1449.5,155.3,625.1
2020,Sep,2020-09-30,CBML-007,EBO,MASK,AW-20,No,32,7968,7968,32,7968,0,0,379.52,1752.71
2020,Sep,2020-09-30,CBML-266,FO,SHIRT,AW-19,No,88,174412,87206,0,0,88,87206,5705.88,34259.31
2020,Sep,2020-09-30,CBML-450,EBO,SHIRT,SS-20,No,253,499897,325799.7,3,6297,250,319502.7,33586.89,99486.34
2020,Sep,2020-09-30,CBML-321,EBO,JEANS,SS-20,No,104,349396,211523.97,0,0,104,211523.97,22663.54,69165.8
2020,Sep,2020-09-30,CBML-123,EBO,SHIRT,SS-20,No,228,449122,257784.85,34,59866,194,197918.85,26595.96,89985.43
2020,Sep,2020-09-30,CBML-444,EBO,SHIRT,SS-20,No,213,407137,235792.65,49,86901,164,148891.65,24839.4,81028.62
2020,Sep,2020-09-30,CBML-372,EBO,SHIRT,SS-20,No,370,710380,415372.1,57,104393,313,310979.1,43181.02,142203.3
2020,Sep,2020-09-30,CBML-080,EBO,T-SHIRT,SS-20,No,130,177170,106816.6,1,1699,129,105117.6,5334.46,36366
2020,Sep,2020-09-30,CBML-333,EBO,JEANS,SS-20,No,182,617418,377318.85,0,0,182,377318.85,40427.38,120852.7
2020,Sep,2020-09-30,CBML-401,EBO,JEANS,SS-20,No,25,87275,54464.4,0,0,25,54464.4,5835.5,16257.13
2020,Sep,2020-09-30,CBML-111,EBO,SHIRT,SS-20,No,155,305845,184315.05,2,3598,153,180717.05,18147.32,61106.67
2020,Sep,2020-09-30,CBML-419,EBO,T-SHIRT,SS-20,No,88,121512,73132.05,0,0,88,73132.05,3549.06,25334
2020,Sep,2020-09-30,CBML-095,EBO,SHIRT,SS-20,No,134,255066,147802.6,36,64864,98,82938.6,15654.4,50875.08
2020,Sep,2020-09-30,CBML-017,EBO,T-SHIRT,SS-20,No,64,91336,49830.2,-6,-7994,70,57824.2,2602.04,18908
2020,Sep,2020-09-30,CBML-017,EBO,TROUSER,SS-20,No,10,34890,22178.7,0,0,10,22178.7,2376.3,6126.64
2020,Sep,2020-09-30,CBML-214,EBO,T-SHIRT,SS-20,No,165,234535,139202.2,3,4897,162,134305.2,7062.4,48400
2020,Sep,2020-09-30,CBML-452,EBO,ACCESSORIES,S-20,No,21,63979,38387.4,0,0,21,38387.4,5855.62,20270.59
2020,Sep,2020-09-30,CBML-451,EBO,JEANS,SS-20,No,67,229633,136655.1,0,0,67,136655.1,14641.8,44720.77
2020,Sep,2020-09-30,CBML-116,EBO,JEANS,SS-20,No,68,230432,140103.6,0,0,68,140103.6,15011.22,44573.66
2020,Sep,2020-09-30,CBML-103,EBO,SHIRT,SS-20,No,142,279358,135547.75,20,39580,122,95967.75,14098.66,55896.19
2020,Sep,2020-09-30,CBML-066,EBO,SHIRT,SS-20,No,259,502441,289249.14,39,72061,220,217188.14,29723.4,100851.44
2020,Sep,2020-09-30,CBML-223,EBO,SHIRT,SS-20,No,160,309190,186925.85,2,3548,158,183377.85,18463.2,61800.41
2020,Sep,2020-09-30,CBML-292,FO,JEANS,SS-19,No,23,68777,39666.1,2,4398,21,35268.1,4249.9,15023.29
2020,Sep,2020-09-30,CBML-269,FO,SHIRT,AW-19,No,55,113295,56647.5,0,0,55,56647.5,4327.85,23209.09
2020,Sep,2020-09-30,CBML-442,DB,SHIRT,SS-20,No,125,241475,142701.1,34,61366,91,81335.1,14929.34,48001.13
2020,Sep,2020-09-30,CBML-326,EBO,SHIRT,SS-20,No,168,330432,198243.5,2,3698,166,194545.5,18969.58,65910.18
2020,Sep,2020-09-30,CBML-185,EBO,SHIRT,SS-20,No,111,217039,131802.55,1,1699,110,130103.55,13340.42,42796.89
2020,Sep,2020-09-30,CBML-229,EBO,T-SHIRT,SS-20,No,117,165183,98305.8,11,16089,106,82216.8,5600.28,33881
2020,Sep,2020-09-30,CBML-053,EBO,T-SHIRT,SS-20,No,106,156594,78407.75,47,70853,59,7554.75,7416,32280
2020,Sep,2020-09-30,CBML-136,EBO,SHIRT,SS-20,No,165,323535,192616.86,2,4848,163,187768.86,18284.12,63904.62
2020,Sep,2020-09-30,CBML-318,EBO,JEANS,SS-20,No,91,306909,184523.06,0,0,91,184523.06,19770.56,58678.47
2020,Sep,2020-09-30,CBML-355,EBO,MASK,AW-20,No,8,1992,1992,8,1992,0,0,94.88,443.19
2020,Sep,2020-09-30,CBML-290,FO,SHIRT,SS-19,No,30,58220,29069.47,0,0,30,29069.47,1717.5,11395.95
2020,Sep,2020-09-30,CBML-177,EBO,TROUSER,SS-20,No,1,2499,1499.4,0,0,1,1499.4,160.66,544.99
2020,Sep,2020-09-30,CBML-455,EBO,SHIRT,SS-20,No,256,508094,305183.85,0,0,256,305183.85,30077.14,101036.04
2020,Sep,2020-09-30,CBML-369,FO,SHIRT,SS-19,No,39,75411,37705.5,0,0,39,37705.5,2066.38,14920.51
2020,Sep,2020-09-30,CBML-430,DB,JEANS,SS-20,No,55,188545,113666.85,0,0,55,113666.85,12178.72,36577.82
2020,Sep,2020-09-30,CBML-454,EBO,SHIRT,AW-19,No,35,73915,36957.5,0,0,35,36957.5,2600.4,15125.25
2020,Sep,2020-09-30,CBML-136,EBO,ACCESSORIES,S-20,No,10,28390,14765.66,0,0,10,14765.66,2252.38,9109.49
2020,Sep,2020-09-30,CBML-345,EBO,JEANS,SS-20,No,237,797763,479847.4,1,3199,236,476648.4,51412.88,156257.95
2020,Sep,2020-09-30,CBML-171,EBO,MASK,AW-20,No,19,4731,4731,19,4731,0,0,225.34,1051.65
2020,Sep,2020-09-30,CBML-189,EBO,JEANS,SS-20,No,213,706587,423557.1,-2,-7698,215,431255.1,45381.64,139645.05
2020,Sep,2020-09-30,CBML-458,EBO,SHIRT,SS-20,No,108,210692,128506.65,0,0,108,128506.65,12682.04,42320.14
2020,Sep,2020-09-30,CBML-210,EBO,T-SHIRT,SS-20,No,66,94334,45519.75,31,46269,35,-749.25,4636.36,19507
2020,Sep,2020-09-30,CBML-266,FO,SHIRT,FW-19,No,13,24037,12018.5,0,0,13,12018.5,572.38,4639.38
2020,Sep,2020-09-30,CBML-300,EBO,T-SHIRT,SS-20,No,29,42571,24313.6,5,7195,24,17118.6,1803.17,8328
2020,Sep,2020-09-30,CBML-386,EBO,JEANS,SS-20,No,123,411777,246906.61,0,0,123,246906.61,26454.67,80611.04
2020,Sep,2020-09-30,CBML-024,EBO,SHIRT,SS-20,No,148,284452,164774.85,34,64266,114,100508.85,17351.62,56271.76
2020,Sep,2020-09-30,CBML-353,FO,TROUSER,AW-19,No,14,46886,23443,0,0,14,23443,2511.8,9938.98
2020,Sep,2020-09-30,CBML-415,EBO,TROUSER,SS-20,No,6,20494,12296.4,0,0,6,12296.4,1317.46,3643
2020,Sep,2020-09-30,CBML-158,EBO,T-SHIRT,SS-20,No,55,76145,44278.64,0,0,55,44278.64,2179.74,15754
2020,Sep,2020-09-30,CBML-404,FO,JEANS,AW-19,No,98,311602,156240.8,0,0,98,156240.8,16739.9,65667.93
2020,Sep,2020-09-30,CBML-404,FO,T-SHIRT,AW-19,No,80,140420,70210,0,0,80,70210,4155.94,30023
2020,Sep,2020-09-30,CBML-408,FO,JEANS,CLS,No,8,17592,12754.2,0,0,8,12754.2,1366.48,4329.18
2020,Sep,2020-09-30,CBML-147,EBO,JEANS,SS-20,No,28,96472,52484.6,0,0,28,52484.6,5623.52,18677.16
2020,Sep,2020-09-30,CBML-390,EBO,JEANS,SS-20,No,136,458664,276993.61,0,0,136,276993.61,29678.18,89211.82
2020,Sep,2020-09-30,CBML-357,EBO,T-SHIRT,SS-20,No,148,215452,106408.4,65,96635,83,9773.4,10414.84,44614
2020,Sep,2020-09-30,CBML-389,EBO,ACCESSORIES,S-20,No,8,23092,13855.2,0,0,8,13855.2,2113.48,6960.11
2020,Sep,2020-09-30,CBML-354,FO,T-SHIRT,AW-19,No,59,105341,52670.5,0,0,59,52670.5,3540.59,22882
2020,Sep,2020-09-30,CBML-339,EBO,JEANS,SS-20,No,26,84174,50054.55,0,0,26,50054.55,5363.02,16738.67
2020,Sep,2020-09-30,CBML-339,EBO,SHIRT,SS-20,No,55,108795,65168.74,0,0,55,65168.74,6377.58,21344.88
2020,Sep,2020-09-30,CBML-281,EBO,TROUSER,SS-20,No,4,11096,6657.6,0,0,4,6657.6,713.34,2260.66
2020,Sep,2020-09-30,CBML-366,FO,JEANS,SS-20,No,13,42187,25312.2,0,0,13,25312.2,2712.08,8289.33
2020,Sep,2020-09-30,CBML-136,EBO,JEANS,SS-20,No,54,184146,110337.59,0,0,54,110337.59,11822.02,35869.21
2020,Sep,2020-09-30,CBML-042,EBO,JEANS,SS-20,No,88,295512,177862.05,0,0,88,177862.05,19056.98,57382.12
2020,Sep,2020-09-30,CBML-349,FO,SHIRT,FW-18,No,1,1799,899.5,0,0,1,899.5,42.84,358.26
2020,Sep,2020-09-30,CBML-246,EBO,SHIRT,SS-20,No,336,652414,452172.8,-6,-10894,342,463066.8,47176.72,130518.83
2020,Sep,2020-09-30,CBML-361,EBO,T-SHIRT,SS-20,No,66,94334,44719.95,10,16890,56,27829.95,3605.05,19740
2020,Sep,2020-09-30,CBML-066,EBO,TROUSER,SS-20,No,9,27991,16629.6,0,0,9,16629.6,1781.76,5291.63
2020,Sep,2020-09-30,CBML-384,EBO,JEANS,SS-20,No,29,96971,58182.6,0,0,29,58182.6,6233.94,18878.95
2020,Sep,2020-09-30,CBML-418,EBO,ACCESSORIES,S-20,No,2,6198,4123.65,0,0,2,4123.65,629.02,2146.21
2020,Sep,2020-09-30,CBML-275,EBO,T-SHIRT,SS-20,No,66,92934,45369,31,45369,35,0,4563.68,19485
2020,Sep,2020-09-30,CBML-191,EBO,TROUSER,SS-20,No,1,3599,2159.4,0,0,1,2159.4,231.36,617.3
2020,Sep,2020-09-30,CBML-331,EBO,JEANS,SS-20,No,118,393782,236269.2,0,0,118,236269.2,25314.8,76668.99
2020,Sep,2020-09-30,CBML-364,FO,JEANS,AW-19,No,53,177847,88413.6,0,0,53,88413.6,9472.79,36173.346
2020,Sep,2020-09-30,CBML-316,EBO,T-SHIRT,SS-20,No,76,110724,65005.25,2,3098,74,61907.25,3279.64,22556
2020,Sep,2020-09-30,CBML-438,DB,SHIRT,SS-20,No,43,84957,52593.65,7,12593,36,40000.65,5453.04,16971.88
2020,Sep,2020-09-30,CBML-020,EBO,T-SHIRT,SS-20,No,105,148095,88021.19,2,3598,103,84423.19,5030.68,30755
2020,Sep,2020-09-30,CBML-367,EBO,T-SHIRT,SS-20,No,102,137698,75206.5,37,52963,65,22243.5,6079.74,28691
2020,Sep,2020-09-30,CBML-080,EBO,SHIRT,AW-20,No,38,75512,75512,38,75512,0,0,8090.78,14884.1
2020,Sep,2020-09-30,CBML-423,FO,JEANS,SS-20,No,22,76578,46396.65,0,0,22,46396.65,4971.16,14425.49
2020,Sep,2020-09-30,CBML-301,FO,JEANS,SS-19,No,8,30892,15446,0,0,8,15446,1654.9,6648.35
2020,Sep,2020-09-30,CBML-301,FO,JOGGERS,SS-19,No,2,5298,2649,0,0,2,2649,283.82,1227.62
2020,Sep,2020-09-30,CBML-214,EBO,JEANS,SS-19,No,2,5798,3998.5,1,2199,1,1799.5,428.4,1194.74
2020,Sep,2020-09-30,CBML-351,FO,T-SHIRT,AW-19,No,29,47871,23935.5,0,0,29,23935.5,1139.98,10042
2020,Sep,2020-09-30,CBML-432,EBO,JEANS,SS-20,No,30,99170,60521.7,0,0,30,60521.7,6484.52,19770.7
2020,Sep,2020-09-30,CBML-108,EBO,T-SHIRT,SS-20,No,56,75644,34774.6,20,27280,36,7494.6,2934.88,15908
2020,Sep,2020-09-30,CBML-235,FO,SHIRT,FW-19,No,8,15542,7771,0,0,8,7771,441.48,3117.83
2020,Sep,2020-09-30,CBML-448,FO,JEANS,CLS,No,6,13194,9345.75,0,0,6,9345.75,1001.3,3263.08
2020,Sep,2020-09-30,CBML-194,EBO,T-SHIRT,SS-20,No,94,123406,60235.4,44,59156,50,1079.4,5628.46,25816
2020,Sep,2020-09-30,CBML-368,EBO,JEANS,SS-20,No,39,129561,77736.6,0,0,39,77736.6,8328.98,25503.09
2020,Sep,2020-09-30,CBML-182,EBO,JEANS,SS-20,No,105,353695,210047.65,-2,-6698,107,216745.65,22505.44,69494.76
2020,Sep,2020-09-30,CBML-151,EBO,MASK,AW-20,No,10,2490,2490,10,2490,0,0,118.6,544.58
2020,Sep,2020-09-30,CBML-090,EBO,TROUSER,SS-20,No,9,29091,17454.6,0,0,9,17454.6,1870.14,5348.72
2020,Sep,2020-09-30,CBML-006,FO,T-SHIRT,FS-19,No,1,1399,699.5,0,0,1,699.5,33.3,330
2020,Sep,2020-09-30,CBML-006,FO,SHIRT,FW-19,No,10,20190,10095,0,0,10,10095,699.42,3948.33
2020,Sep,2020-09-30,CBML-006,FO,T-SHIRT,SS-19,No,15,23985,11992.5,0,0,15,11992.5,571.11,5224
2020,Sep,2020-09-30,CBML-174,EBO,SHIRT,AW-20,No,52,104248,104248,52,104248,0,0,11169.62,20888.82
2020,Sep,2020-09-30,CBML-038,EBO,JEANS,SS-20,No,22,74078,45001.65,0,0,22,45001.65,4821.63,14213.52
2020,Sep,2020-09-30,CBML-243,FO,JEANS,CLS,No,5,10995,7586.55,0,0,5,7586.55,812.82,2702.17
2020,Sep,2020-09-30,CBML-409,EBO,T-SHIRT,SS-20,No,101,146099,85501.2,6,9294,95,76207.2,4624.38,29752
2020,Sep,2020-09-30,CBML-183,EBO,T-SHIRT,SS-20,No,62,83638,39270.8,22,29078,40,10192.8,3053.78,17258
2020,Sep,2020-09-30,CBML-097,EBO,MASK,AW-20,No,10,2490,2490,10,2490,0,0,118.6,547.51
2020,Sep,2020-09-30,CBML-427,DB,SHIRT,SS-20,No,35,65515,38989.2,1,1899,34,37090.2,3449.36,12848.06
2020,Sep,2020-09-30,CBML-238,EBO,SHIRT,SS-20,No,113,222987,134149.6,16,28234,97,105915.6,13948.8,44304.45
2020,Sep,2020-09-30,CBML-090,EBO,JEANS,CLS,No,5,10995,7036.8,0,0,5,7036.8,753.92,2687.47
2020,Sep,2020-09-30,CBML-253,EBO,SHIRT,SS-20,No,165,317985,187689.1,26,47824,139,139865.1,19992.38,63217.11
2020,Sep,2020-09-30,CBML-288,FO,SHIRT,SS-19,No,17,33133,16566.5,0,0,17,16566.5,921.34,6323.18
2020,Sep,2020-09-30,CBML-292,FO,SHIRT,FW-19,No,12,22438,11219,0,0,12,11219,605.7,4323.14
2020,Sep,2020-09-30,CBML-235,FO,JEANS,SS-19,No,15,44685,24541.5,0,0,15,24541.5,2629.44,10066.43
2020,Sep,2020-09-30,CBML-435,EBO,JEANS,SS-20,No,30,101470,57962.8,-2,-7298,32,65260.8,6210.38,20016.18
2020,Sep,2020-09-30,CBML-223,EBO,JEANS,CLS,No,5,10995,7366.65,0,0,5,7366.65,789.26,2755
2020,Sep,2020-09-30,CBML-421,EBO,T-SHIRT,SS-20,No,50,67950,32057,20,27980,30,4077,2954.18,13973
2020,Sep,2020-09-30,CBML-076,EBO,MASK,AW-20,No,9,2241,2241,9,2241,0,0,106.74,500.14
2020,Sep,2020-09-30,CBML-085,FO,JEANS,AW-19,No,12,37388,19133.8,0,0,12,19133.8,2050.03,8090.59
2020,Sep,2020-09-30,CBML-349,FO,SHIRT,AW-18,No,7,14043,7021.5,0,0,7,7021.5,466.76,2876.44
2020,Sep,2020-09-30,CBML-348,EBO,T-SHIRT,SS-20,No,90,121910,57538.2,40,55860,50,1678.2,5351.44,25423
2020,Sep,2020-09-30,CBML-413,EBO,SHIRT,AW-20,No,17,30883,30883,17,30883,0,0,3309,6147.15
2020,Sep,2020-09-30,CBML-426,FO,SHIRT,SS-19,No,28,55972,27986,0,0,28,27986,1729.82,10865.94
2020,Sep,2020-09-30,CBML-375,EBO,SHIRT,SS-20,No,77,156273,93708.8,3,6647,74,87061.8,9324.82,31686.06
2020,Sep,2020-09-30,CBML-290,FO,SHIRT,SS-20,No,81,155669,99900.6,0,0,81,99900.6,9879.22,31048.68
2020,Sep,2020-09-30,CBML-243,FO,SHIRT,SS-19,No,21,41379,20689.5,0,0,21,20689.5,1197.99,8384.11
2020,Sep,2020-09-30,CBML-301,FO,SHIRT,SS-20,No,32,63118,42223.65,2,3498,30,38725.65,4466.9,12400.23
2020,Sep,2020-09-30,CBML-098,EBO,MASK,AW-20,No,2,498,498,2,498,0,0,23.72,111.53
2020,Sep,2020-09-30,CBML-363,EBO,SHIRT,AW-20,No,21,39579,39579,21,39579,0,0,4240.7,8068.47
2020,Sep,2020-09-30,CBML-302,FO,T-SHIRT,AW-19,No,48,79252,39626,0,0,48,39626,1961.63,16993
2020,Sep,2020-09-30,CBML-408,FO,T-SHIRT,FW-19,No,4,6696,3348,0,0,4,3348,224.9,1380
2020,Sep,2020-09-30,CBML-401,EBO,SHIRT,SS-20,No,39,75061,49094.75,11,20489,28,28605.75,5260.22,14845.84
2020,Sep,2020-09-30,CBML-312,EBO,MASK,AW-20,No,27,6723,6723,27,6723,0,0,320.22,1471.63
2020,Sep,2020-09-30,CBML-340,FO,JEANS,SS-19,No,9,30091,15925.1,0,0,9,15925.1,1706.24,6527.04
2020,Sep,2020-09-30,CBML-272,FO,SHIRT,AW-19,No,48,99702,49851,0,0,48,49851,3532.72,19986.34
2020,Sep,2020-09-30,CBML-382,EBO,SHIRT,SS-20,No,50,89550,52221.1,19,32881,31,19340.1,5534.6,17517.01
2020,Sep,2020-09-30,CBML-355,EBO,TROUSER,SS-20,No,6,19394,11636.4,0,0,6,11636.4,1246.76,3569.13
2020,Sep,2020-09-30,CBML-128,EBO,T-SHIRT,AW-19,No,3,5097,2548.5,0,0,3,2548.5,121.38,1048
2020,Sep,2020-09-30,CBML-344,FO,JEANS,CLS,No,1,2199,1539.3,0,0,1,1539.3,164.92,525.32
2020,Sep,2020-09-30,CBML-298,EBO,TROUSER,SS-20,No,2,6098,4198.65,0,0,2,4198.65,483.02,1170.68
2020,Sep,2020-09-30,CBML-410,FO,SHIRT,AW-19,No,10,19790,9895,0,0,10,9895,670.54,3974.21
2020,Sep,2020-09-30,CBML-345,EBO,JEANS,SS-19,No,-1,-2999,-1799.4,0,0,-1,-1799.4,-192.8,-625.07
2020,Sep,2020-09-30,CBML-300,EBO,T-SHIRT,AW-19,No,6,10994,5497,0,0,6,5497,395.66,2309
2020,Sep,2020-09-30,CBML-300,EBO,SHIRT,FW-19,No,3,5997,2998.5,0,0,3,2998.5,214.2,1196.63
2020,Sep,2020-09-30,CBML-280,EBO,SHIRT,SS-20,No,93,174207,103155,22,38578,71,64577,10756.32,34412.77
2020,Sep,2020-09-30,CBML-414,EBO,JEANS,SS-20,No,92,295108,177994.5,0,0,92,177994.5,19071.04,59161.2
2020,Sep,2020-09-30,CBML-396,EBO,JEANS,CLS,No,3,6597,4617.9,0,0,3,4617.9,494.76,1632.76
2020,Sep,2020-09-30,CBML-367,EBO,SHIRT,AW-19,No,2,4698,2349,0,0,2,2349,251.68,1098.38
2020,Sep,2020-09-30,CBML-348,EBO,MASK,AW-20,No,26,6474,6474,26,6474,0,0,308.36,1412.54
2020,Sep,2020-09-30,CBML-298,EBO,SHIRT,SS-19,No,-1,-2999,-1499.5,0,0,-1,-1499.5,-172.51,-697.16
2020,Sep,2020-09-30,CBML-112,EBO,SHIRT,AW-20,No,3,5397,5397,3,5397,0,0,620.88,1135.82
2020,Sep,2020-09-30,CBML-319,EBO,SHIRT,SS-20,No,176,335874,202164.15,4,6996,172,195168.15,19017.82,66636.96
2020,Sep,2020-09-30,CBML-342,EBO,JEANS,SS-20,No,37,128363,75413.25,0,0,37,75413.25,8080.16,24323.9
2020,Sep,2020-09-30,CBML-404,FO,JACKET,AW-19,No,3,14997,7498.5,0,0,3,7498.5,803.4,3524.42
2020,Sep,2020-09-30,CBML-316,EBO,TROUSER,AW-19,No,-1,-2999,-1799.4,0,0,-1,-1799.4,-192.8,-721.89
2020,Sep,2020-09-30,CBML-365,FO,JEANS,CLS,No,1,2199,1539.3,0,0,1,1539.3,164.92,542.58
2020,Sep,2020-09-30,CBML-442,DB,ACCESSORIES,S-19,No,2,5198,2599,0,0,2,2599,396.44,1287.26
2020,Sep,2020-09-30,CBML-308,EBO,MASK,AW-20,No,12,2988,2988,12,2988,0,0,142.32,657.18
2020,Sep,2020-09-30,CBML-423,FO,T-SHIRT,SS-19,No,11,17239,8619.5,0,0,11,8619.5,410.5,3588
2020,Sep,2020-09-30,CBML-107,EBO,JOGGERS,FW-19,No,1,2599,1299.5,0,0,1,1299.5,139.24,540
2020,Sep,2020-09-30,CBML-425,EBO,SHIRT,AW-20,No,10,19690,19690,10,19690,0,0,2109.66,3974.86
2020,Sep,2020-09-30,CBML-388,EBO,JEANS,SS-19,No,-1,-3299,-1649.5,0,0,-1,-1649.5,-176.74,-717.94
2020,Sep,2020-09-30,CBML-267,EBO,MASK,AW-20,No,37,9213,9213,37,9213,0,0,438.82,2011.14
2020,Sep,2020-09-30,CBML-350,FO,T-SHIRT,AW-19,No,52,87748,43874,0,0,52,43874,2360.24,18668
